Gmt time,Ask,Bid,AskVolume,BidVolume
2021-08-26 07:49:02,4492.155000000001,4491.475,4499.9998,5389.9998
2021-08-26 07:49:03,4491.952,4491.245000000001,4499.9998,5389.9998
2021-08-26 07:49:06,4492.267,4491.599,2249.9999,2249.9999
2021-08-26 07:49:09,4492.359,4491.766,2709.9999,4499.9998
2021-08-26 07:49:10,4492.319666666666,4491.613666666667,6749.999699999999,8529.9997
2021-08-26 07:49:11,4492.265857142857,4491.629428571428,12169.999499999998,16639.999299999996
2021-08-26 07:49:12,4492.306500000001,4491.62275,8999.9996,10779.9996
2021-08-26 07:49:13,4492.34175,4491.69125,5419.9998,8999.9996
2021-08-26 07:49:15,4492.2654999999995,4491.5465,4499.9998,5389.9998
2021-08-26 07:49:23,4492.356,4491.742,2709.9999,4499.9998
2021-08-26 07:49:25,4492.3685000000005,4491.6935,7209.999699999999,9889.9996
2021-08-26 07:49:29,4492.358,4491.654,2249.9999,2249.9999
2021-08-26 07:49:30,4492.366,4491.748,460.0,2249.9999
2021-08-26 07:49:31,4492.3856,4491.7364,7669.999699999999,11249.999499999998
2021-08-26 07:49:32,4492.297833333333,4491.607666666666,11709.999499999998,14389.999399999997
2021-08-26 07:49:33,4492.452,4491.751,2249.9999,2249.9999
2021-08-26 07:49:37,4492.603,4492.045,2709.9999,4499.9998
2021-08-26 07:49:38,4492.4310000000005,4491.766,4499.9998,5389.9998
2021-08-26 07:49:39,4492.758,4492.051,2249.9999,2249.9999
2021-08-26 07:49:45,4492.4565,4491.751,4499.9998,5389.9998
2021-08-26 07:49:50,4492.6075,4492.048000000001,2709.9999,4499.9998
2021-08-26 07:49:52,4492.655000000001,4491.976500000001,4499.9998,5389.9998
2021-08-26 07:49:53,4492.6835,4492.072,2709.9999,4499.9998
2021-08-26 07:49:58,4492.86275,4492.20625,5419.9998,8999.9996
2021-08-26 07:50:01,4492.746,4492.054,2249.9999,2249.9999
2021-08-26 07:50:02,4492.85,4492.2435000000005,2709.9999,4499.9998
2021-08-26 07:50:04,4492.8595000000005,4492.166,4499.9998,5389.9998
2021-08-26 07:50:05,4492.802333333334,4492.178333333333,4959.9998,6749.999699999999
2021-08-26 07:50:13,4493.110500000001,4492.5435,2709.9999,4499.9998
2021-08-26 07:50:14,4492.9565,4492.248,4499.9998,5389.9998
2021-08-26 07:50:15,4493.1105,4492.533,2709.9999,4499.9998
2021-08-26 07:50:20,4493.3544999999995,4492.7405,2709.9999,4499.9998
2021-08-26 07:50:21,4493.261,4492.548,2249.9999,2249.9999
2021-08-26 07:50:26,4493.3634999999995,4492.7465,2709.9999,4499.9998
2021-08-26 07:50:27,4493.2565,4492.539000000001,4499.9998,5389.9998
2021-08-26 07:50:33,4493.324500000001,4492.7405,2709.9999,4499.9998
2021-08-26 07:50:35,4493.284333333334,4492.595333333334,6749.999699999999,7639.999699999999
2021-08-26 07:50:36,4493.37075,4492.69725,7209.999699999999,9889.9996
2021-08-26 07:50:37,4493.2595,4492.536,4499.9998,5389.9998
2021-08-26 07:50:39,4493.282,4492.598,7209.999699999999,9889.9996
2021-08-26 07:50:42,4493.351500000001,4492.769,2709.9999,4499.9998
2021-08-26 07:50:47,4493.258,4492.5435,4499.9998,5389.9998
2021-08-26 07:50:50,4493.359,4492.7495,2709.9999,4499.9998
2021-08-26 07:50:55,4493.764,4493.045,2249.9999,2249.9999
2021-08-26 07:51:00,4493.35125,4492.64575,8999.9996,10779.9996
2021-08-26 07:51:01,4493.27225,4492.59425,7209.999699999999,9889.9996
2021-08-26 07:51:02,4493.282,4492.637500000001,2709.9999,4499.9998
2021-08-26 07:51:03,4493.255,4492.533,4499.9998,5389.9998
2021-08-26 07:51:11,4492.952,4492.242,2249.9999,2249.9999
2021-08-26 07:51:19,4493.052,4492.5525,2709.9999,4499.9998
2021-08-26 07:51:20,4493.095,4492.44725,14419.999399999997,19779.999199999995
2021-08-26 07:51:21,4492.958,4492.2435000000005,4499.9998,5389.9998
2021-08-26 07:51:25,4492.7564999999995,4492.0495,4499.9998,5389.9998
2021-08-26 07:51:26,4492.4325,4491.7405,4499.9998,5389.9998
2021-08-26 07:51:37,4492.249000000001,4491.539000000001,2249.9999,2249.9999
2021-08-26 07:51:38,4492.27825,4491.605500000001,7209.999699999999,9889.9996
2021-08-26 07:51:40,4492.31125,4491.641875,14419.999399999997,19779.999199999995
2021-08-26 07:51:41,4492.246,4491.539000000001,2249.9999,2249.9999
2021-08-26 07:51:45,4492.032,4491.395,7209.999699999999,9889.9996
2021-08-26 07:51:46,4492.05775,4491.3685000000005,7209.999699999999,9889.9996
2021-08-26 07:51:49,4492.110500000001,4491.5495,2709.9999,4499.9998
2021-08-26 07:51:58,4492.1775,4491.4935000000005,7209.999699999999,9889.9996
2021-08-26 07:52:00,4492.1535,4491.4735,4499.9998,5389.9998
2021-08-26 07:52:01,4491.9580000000005,4491.2465,4499.9998,5389.9998
2021-08-26 07:52:03,4492.193333333333,4491.472333333334,6749.999699999999,7639.999699999999
2021-08-26 07:52:04,4492.179,4491.548000000001,2709.9999,4499.9998
2021-08-26 07:52:05,4492.353,4491.7345000000005,2709.9999,4499.9998
2021-08-26 07:52:13,4492.253500000001,4491.5405,4499.9998,5389.9998
2021-08-26 07:52:14,4492.3285000000005,4491.644,11709.999499999998,15279.999399999997
2021-08-26 07:52:15,4492.34325,4491.68825,5419.9998,8999.9996
2021-08-26 07:52:16,4492.268333333333,4491.568333333334,6749.999699999999,7639.999699999999
2021-08-26 07:52:18,4492.2765,4491.617166666668,9919.9996,14389.999399999997
2021-08-26 07:52:19,4492.376,4491.742,2709.9999,4499.9998
2021-08-26 07:52:20,4492.334000000001,4491.642,4499.9998,5389.9998
2021-08-26 07:52:21,4492.267,4491.5875,7209.999699999999,9889.9996
2021-08-26 07:52:23,4492.321333333334,4491.642500000001,9919.9996,14389.999399999997
2021-08-26 07:52:39,4492.3017500000005,4491.64775,7209.999699999999,9889.9996
2021-08-26 07:52:40,4492.279,4491.6404999999995,2709.9999,4499.9998
2021-08-26 07:52:41,4492.283799999999,4491.6466,7669.999699999999,12139.999499999998
2021-08-26 07:52:42,4492.446,4491.748,2249.9999,2249.9999
2021-08-26 07:52:48,4492.253500000001,4491.542,4499.9998,5389.9998
2021-08-26 07:52:59,4491.950500000001,4491.2390000000005,4499.9998,5389.9998
2021-08-26 07:53:01,4492.085,4491.5495,2709.9999,4499.9998
2021-08-26 07:53:04,4492.35325,4491.726500000001,7209.999699999999,9889.9996
2021-08-26 07:53:05,4492.2845,4491.5625,8999.9996,10779.9996
2021-08-26 07:53:06,4492.413500000001,4491.736000000001,2709.9999,4499.9998
2021-08-26 07:53:07,4492.352,4491.633,2249.9999,2249.9999
2021-08-26 07:53:09,4492.264,4491.5509999999995,4499.9998,5389.9998
2021-08-26 07:53:11,4492.04,4491.3435,8999.9996,10779.9996
2021-08-26 07:53:18,4492.066,4491.448166666666,11709.999499999998,15279.999399999997
2021-08-26 07:53:19,4491.828,4491.145,4499.9998,5389.9998
2021-08-26 07:53:20,4491.7595,4491.0375,4499.9998,5389.9998
2021-08-26 07:53:21,4491.8485,4491.266,2709.9999,4499.9998
2021-08-26 07:53:24,4492.1065,4491.387500000001,4499.9998,5389.9998
2021-08-26 07:53:25,4491.964,4491.233,2249.9999,2249.9999
2021-08-26 07:53:33,4491.849,4491.151,2249.9999,2249.9999
2021-08-26 07:53:34,4491.749833333334,4491.0955,9919.9996,14389.999399999997
2021-08-26 07:53:35,4491.8516666666665,4491.185333333334,4959.9998,6749.999699999999
2021-08-26 07:53:41,4491.8885,4491.232,5419.9998,8999.9996
2021-08-26 07:53:49,4492.109,4491.5509999999995,2709.9999,4499.9998
2021-08-26 07:54:00,4492.192333333333,4491.477333333333,6749.999699999999,7639.999699999999
2021-08-26 07:54:02,4492.0685,4491.429666666667,11709.999499999998,15279.999399999997
2021-08-26 07:54:05,4492.052,4491.3460000000005,6749.999699999999,7639.999699999999
2021-08-26 07:54:14,4491.9490000000005,4491.233,2249.9999,2249.9999
2021-08-26 07:54:15,4492.201,4491.554,2249.9999,2249.9999
2021-08-26 07:54:16,4492.17975,4491.5107499999995,7209.999699999999,9889.9996
2021-08-26 07:54:19,4492.3605,4491.7405,2709.9999,4499.9998
2021-08-26 07:54:20,4492.352,4491.6435,4499.9998,5389.9998
2021-08-26 07:54:22,4492.258,4491.5525,4499.9998,5389.9998
2021-08-26 07:54:24,4491.952,4491.2375,4499.9998,5389.9998
2021-08-26 07:54:25,4492.267,4491.554,2249.9999,2249.9999
2021-08-26 07:54:27,4491.928,4491.242,4499.9998,5389.9998
2021-08-26 07:54:29,4492.112,4491.5735,2709.9999,4499.9998
2021-08-26 07:54:33,4491.9259999999995,4491.395,2709.9999,4499.9998
2021-08-26 07:54:42,4492.079,4491.5435,2709.9999,4499.9998
2021-08-26 07:54:43,4491.961,4491.245,2249.9999,3139.9999
2021-08-26 07:54:44,4491.961,4491.242,2249.9999,2249.9999
2021-08-26 07:54:47,4491.764,4491.054,2249.9999,2249.9999
2021-08-26 07:54:49,4491.846666666667,4491.181833333333,9919.9996,14389.999399999997
2021-08-26 07:54:50,4491.8378,4491.1414,9459.9996,12139.999499999998
2021-08-26 07:54:52,4491.749,4491.0435,4499.9998,5389.9998
2021-08-26 07:54:59,4491.428,4490.7675,4499.9998,5389.9998
2021-08-26 07:55:00,4491.582,4491.051,2709.9999,4499.9998
2021-08-26 07:55:02,4491.8605,4491.242,2709.9999,4499.9998
2021-08-26 07:55:05,4491.752,4491.039000000001,2249.9999,2249.9999
2021-08-26 07:55:09,4491.856,4491.2765,2709.9999,4499.9998
2021-08-26 07:55:10,4491.78275,4491.10775,7209.999699999999,9889.9996
2021-08-26 07:55:11,4491.79125,4491.145750000001,7209.999699999999,9889.9996
2021-08-26 07:55:33,4491.7785,4491.092833333334,11709.999499999998,15279.999399999997
2021-08-26 07:55:48,4491.660400000001,4490.977800000001,9459.9996,13029.999499999998
2021-08-26 07:55:49,4491.531999999999,4490.900799999999,9459.9996,12139.999499999998
2021-08-26 07:55:51,4491.8245,4491.242,2709.9999,4499.9998
2021-08-26 07:55:56,4491.78275,4491.09425,7209.999699999999,9889.9996
2021-08-26 07:55:57,4491.7325,4491.0375,4499.9998,5389.9998
2021-08-26 07:55:59,4491.856,4491.273499999999,2709.9999,4499.9998
2021-08-26 07:56:01,4491.770333333334,4491.082333333334,6749.999699999999,7639.999699999999
2021-08-26 07:56:02,4491.829333333333,4491.161999999999,9919.9996,14389.999399999997
2021-08-26 07:56:08,4492.085,4491.5465,2709.9999,4499.9998
2021-08-26 07:56:10,4492.1805,4491.49125,7209.999699999999,9889.9996
2021-08-26 07:56:14,4492.365,4491.769,2709.9999,4499.9998
2021-08-26 07:56:23,4492.7045,4492.2495,2709.9999,4499.9998
2021-08-26 07:56:24,4493.079,4492.548,2709.9999,4499.9998
2021-08-26 07:56:25,4492.9655,4492.239,4499.9998,5389.9998
2021-08-26 07:56:34,4493.13575,4492.522,7209.999699999999,9889.9996
2021-08-26 07:56:35,4493.199,4492.5070000000005,8999.9996,9889.9996
2021-08-26 07:56:36,4492.967000000001,4492.242,2249.9999,2249.9999
2021-08-26 07:56:49,4492.53425,4491.91,7209.999699999999,9889.9996
2021-08-26 07:56:52,4492.55575,4491.84275,8999.9996,10779.9996
2021-08-26 07:57:01,4492.606,4492.075000000001,2709.9999,4499.9998
2021-08-26 07:57:12,4492.856,4492.2705000000005,2709.9999,4499.9998
2021-08-26 07:57:15,4492.746,4492.036,4499.9998,5389.9998
2021-08-26 07:57:16,4492.946,4492.245,2249.9999,2249.9999
2021-08-26 07:57:17,4492.819285714287,4492.149714285713,12169.999499999998,16639.999299999996
2021-08-26 07:57:19,4493.1075,4492.5405,2709.9999,4499.9998
2021-08-26 07:57:20,4492.952,4492.245,2249.9999,3139.9999
2021-08-26 07:57:21,4493.060666666667,4492.4800000000005,4959.9998,6749.999699999999
2021-08-26 07:57:31,4493.368833333334,4492.729666666667,9919.9996,14389.999399999997
2021-08-26 07:57:32,4493.349,4492.645,4499.9998,5389.9998
2021-08-26 07:57:33,4493.375999999999,4492.693499999999,7209.999699999999,9889.9996
2021-08-26 07:57:34,4493.3366000000005,4492.6492,9459.9996,12139.999499999998
2021-08-26 07:57:35,4493.359666666667,4492.696333333333,4959.9998,6749.999699999999
2021-08-26 07:57:37,4493.3655,4492.6705,4499.9998,5389.9998
2021-08-26 07:57:40,4493.255,4492.5419999999995,4499.9998,5389.9998
2021-08-26 07:57:41,4493.27975,4492.61375,7209.999699999999,9889.9996
2021-08-26 07:57:44,4493.495,4492.852,4959.9998,6749.999699999999
2021-08-26 07:57:46,4493.8055,4493.1405,7209.999699999999,9889.9996
2021-08-26 07:57:48,4493.53125,4492.9055,7209.999699999999,9889.9996
2021-08-26 07:57:49,4493.4580000000005,4492.766,4499.9998,5389.9998
2021-08-26 07:57:50,4493.62075,4493.00025,7209.999699999999,9889.9996
2021-08-26 07:57:51,4493.695000000001,4493.010166666666,9919.9996,14389.999399999997
2021-08-26 07:57:52,4493.628,4492.940500000001,4499.9998,5389.9998
2021-08-26 07:57:53,4493.4565,4492.7405,4499.9998,5389.9998
2021-08-26 07:57:59,4493.642000000001,4493.003285714286,10379.9996,16639.999299999996
2021-08-26 07:58:00,4493.582125,4492.905625,16209.999299999996,19779.999199999995
2021-08-26 07:58:01,4493.6134999999995,4493.0405,2709.9999,4499.9998
2021-08-26 07:58:02,4493.862,4493.242,2709.9999,4499.9998
2021-08-26 07:58:10,4494.182000000001,4493.5216666666665,4959.9998,6749.999699999999
2021-08-26 07:58:20,4494.034874999999,4493.3715,16209.999299999996,20669.999199999995
2021-08-26 07:58:21,4494.00625,4493.345,7209.999699999999,9889.9996
2021-08-26 07:58:23,4494.1134999999995,4493.542,2709.9999,4499.9998
2021-08-26 07:58:31,4493.9565,4493.2495,4499.9998,5389.9998
2021-08-26 07:58:32,4494.020666666666,4493.313666666666,6749.999699999999,7639.999699999999
2021-08-26 07:58:36,4494.0754,4493.383199999999,9459.9996,12139.999499999998
2021-08-26 07:58:37,4494.246,4493.542,2249.9999,2249.9999
2021-08-26 07:58:50,4493.9625,4493.2435000000005,4499.9998,5389.9998
2021-08-26 07:58:53,4494.13125,4493.4935000000005,7209.999699999999,9889.9996
2021-08-26 07:58:54,4493.9505,4493.233,4499.9998,5389.9998
2021-08-26 07:58:56,4494.05,4493.434499999999,2709.9999,4499.9998
2021-08-26 07:58:57,4493.952,4493.2765,4499.9998,5389.9998
2021-08-26 07:59:02,4493.823833333333,4493.1455000000005,9919.9996,14389.999399999997
2021-08-26 07:59:04,4493.755,4493.039000000001,4499.9998,5389.9998
2021-08-26 07:59:12,4493.455,4492.799,2249.9999,2249.9999
2021-08-26 07:59:23,4493.255,4492.536,2249.9999,2249.9999
2021-08-26 07:59:28,4493.327499999999,4492.751,2709.9999,4499.9998
2021-08-26 07:59:29,4493.2325,4492.5465,4499.9998,5389.9998
2021-08-26 07:59:42,4493.155000000001,4492.449500000001,4499.9998,5389.9998
2021-08-26 07:59:45,4493.1775,4492.5525,2709.9999,4499.9998
2021-08-26 07:59:51,4493.48125,4492.89875,7209.999699999999,9889.9996
2021-08-26 07:59:52,4493.606,4493.033,2709.9999,4499.9998
2021-08-26 07:59:53,4493.4535,4492.745,4499.9998,5389.9998
2021-08-26 07:59:56,4493.615100000001,4492.951,18919.999199999995,25169.998999999993
2021-08-26 07:59:57,4493.448,4493.045,460.0,2249.9999
2021-08-26 07:59:58,4493.752,4493.099,2249.9999,2249.9999
2021-08-26 07:59:59,4493.681250000001,4492.9965,7209.999699999999,9889.9996
2021-08-26 08:00:00,4493.849,4493.1990000000005,4499.9998,5389.9998
2021-08-26 08:00:04,4493.7595,4493.039000000001,4499.9998,5389.9998
2021-08-26 08:00:08,4493.80625,4493.136,7209.999699999999,9889.9996
2021-08-26 08:00:10,4493.459500000001,4492.748,4499.9998,5389.9998
2021-08-26 08:00:13,4493.6125,4492.8935,4499.9998,5389.9998
2021-08-26 08:00:15,4493.6235,4492.9375,4499.9998,5389.9998
2021-08-26 08:00:16,4493.666,4493.033,460.0,2249.9999
2021-08-26 08:00:17,4493.655333333333,4492.980333333334,6749.999699999999,7639.999699999999
2021-08-26 08:00:18,4493.47625,4492.84575,7209.999699999999,9889.9996
2021-08-26 08:00:19,4493.752,4493.039000000001,2249.9999,2249.9999
2021-08-26 08:00:20,4493.6575,4492.9935000000005,2709.9999,4499.9998
2021-08-26 08:00:21,4493.752,4493.039000000001,2249.9999,2249.9999
2021-08-26 08:00:22,4493.4565,4492.739,4499.9998,5389.9998
2021-08-26 08:00:24,4493.749000000001,4493.048,2249.9999,2249.9999
2021-08-26 08:00:25,4493.901,4493.254,2249.9999,2249.9999
2021-08-26 08:00:29,4494.1134999999995,4493.5465,2709.9999,4499.9998
2021-08-26 08:00:30,4494.349666666667,4493.716666666666,4959.9998,7639.999699999999
2021-08-26 08:00:31,4494.414000000001,4493.686,4499.9998,4499.9998
2021-08-26 08:00:32,4494.302000000001,4493.601000000001,4499.9998,4499.9998
2021-08-26 08:00:33,4494.2565,4493.5735,4499.9998,5389.9998
2021-08-26 08:00:36,4494.301,4493.645,2249.9999,2249.9999
2021-08-26 08:00:37,4494.2595,4493.599,4499.9998,5389.9998
2021-08-26 08:00:40,4494.16925,4493.492749999999,7209.999699999999,9889.9996
2021-08-26 08:00:43,4493.928,4493.2435000000005,4499.9998,5389.9998
2021-08-26 08:00:45,4493.758,4493.036,4499.9998,5389.9998
2021-08-26 08:00:48,4493.78525,4493.15625,7209.999699999999,9889.9996
2021-08-26 08:00:49,4493.844,4493.183600000001,9459.9996,12139.999499999998
2021-08-26 08:00:50,4493.840666666667,4493.164,11709.999499999998,15279.999399999997
2021-08-26 08:00:51,4493.95475,4493.398,5419.9998,8999.9996
2021-08-26 08:00:52,4493.991800000001,4493.3346,9459.9996,13029.999499999998
2021-08-26 08:00:53,4494.094600000001,4493.457,7669.999699999999,11249.999499999998
2021-08-26 08:01:01,4494.3515,4493.739,2709.9999,4499.9998
2021-08-26 08:01:03,4494.755,4494.036,2249.9999,2249.9999
2021-08-26 08:01:04,4494.434,4493.7435000000005,4499.9998,5389.9998
2021-08-26 08:01:07,4494.689333333333,4493.981333333333,6749.999699999999,7639.999699999999
2021-08-26 08:01:08,4494.5766,4493.925,9459.9996,12139.999499999998
2021-08-26 08:01:09,4494.623666666666,4493.973333333334,4959.9998,7639.999699999999
2021-08-26 08:01:10,4494.749000000001,4494.048,2249.9999,2249.9999
2021-08-26 08:01:12,4494.98125,4494.41075,7209.999699999999,9889.9996
2021-08-26 08:01:14,4494.7325,4494.042,4499.9998,5389.9998
2021-08-26 08:01:19,4494.822333333333,4494.1539999999995,9919.9996,14389.999399999997
2021-08-26 08:01:20,4494.8366,4494.1648000000005,9459.9996,12139.999499999998
2021-08-26 08:01:21,4494.8605,4494.246499999999,2709.9999,4499.9998
2021-08-26 08:01:52,4494.7475,4494.045,4499.9998,5389.9998
2021-08-26 08:02:01,4494.862,4494.2765,2709.9999,4499.9998
2021-08-26 08:02:03,4494.8058,4494.145,9459.9996,12139.999499999998
2021-08-26 08:02:04,4494.806500000001,4494.093500000001,8999.9996,10779.9996
2021-08-26 08:02:06,4494.785000000001,4494.092000000001,7209.999699999999,9889.9996
2021-08-26 08:02:13,4494.459500000001,4493.7435000000005,4499.9998,5389.9998
2021-08-26 08:02:15,4494.333428571428,4493.652428571429,13959.999399999997,18419.999299999996
2021-08-26 08:02:16,4494.3285000000005,4493.6489,18919.999199999995,24279.998999999993
2021-08-26 08:02:17,4494.2796,4493.5844,9459.9996,13029.999499999998
2021-08-26 08:02:18,4494.255,4493.533,2249.9999,2249.9999
2021-08-26 08:02:19,4494.359,4493.7435000000005,2709.9999,4499.9998
2021-08-26 08:02:23,4494.3775,4493.689,7209.999699999999,9889.9996
2021-08-26 08:02:24,4494.252,4493.5735,4499.9998,5389.9998
2021-08-26 08:02:25,4494.332,4493.7405,2709.9999,4499.9998
2021-08-26 08:02:28,4494.3265,4493.6345,4499.9998,5389.9998
2021-08-26 08:02:30,4494.2325,4493.5495,4499.9998,5389.9998
2021-08-26 08:02:35,4494.455,4493.754,2249.9999,2249.9999
2021-08-26 08:02:39,4494.325,4493.651499999999,11709.999499999998,15279.999399999997
2021-08-26 08:02:40,4494.324333333334,4493.642,4959.9998,6749.999699999999
2021-08-26 08:02:51,4494.6044999999995,4494.045,2709.9999,4499.9998
2021-08-26 08:02:54,4494.79875,4494.15325,7209.999699999999,9889.9996
2021-08-26 08:02:57,4494.536,4493.8460000000005,6749.999699999999,7639.999699999999
2021-08-26 08:03:07,4494.77225,4494.10925,7209.999699999999,9889.9996
2021-08-26 08:03:19,4494.461,4493.799,2249.9999,2249.9999
2021-08-26 08:03:21,4494.2505,4493.539000000001,4499.9998,5389.9998
2021-08-26 08:03:22,4494.327666666667,4493.626666666666,6749.999699999999,7639.999699999999
2021-08-26 08:03:26,4494.3485,4493.7465,2709.9999,4499.9998
2021-08-26 08:03:27,4494.382,4493.7025,7209.999699999999,9889.9996
2021-08-26 08:03:28,4494.201,4493.5495,4499.9998,5389.9998
2021-08-26 08:03:32,4494.1485,4493.522,2709.9999,4499.9998
2021-08-26 08:03:33,4493.9580000000005,4493.266,4499.9998,5389.9998
2021-08-26 08:03:34,4494.267,4493.599,2249.9999,2249.9999
2021-08-26 08:03:49,4494.26,4493.754,460.0,2249.9999
2021-08-26 08:03:50,4494.401,4493.748,2249.9999,2249.9999
2021-08-26 08:03:51,4494.01075,4493.36,7209.999699999999,9889.9996
2021-08-26 08:03:52,4493.901,4493.299,2249.9999,2249.9999
2021-08-26 08:04:00,4493.8223333333335,4493.178333333333,4959.9998,6749.999699999999
2021-08-26 08:04:04,4494.106,4493.5345,2709.9999,4499.9998
2021-08-26 08:04:06,4494.292,4493.6435,7209.999699999999,9889.9996
2021-08-26 08:04:11,4494.351500000001,4493.742,2709.9999,4499.9998
2021-08-26 08:04:12,4494.264,4493.551,2249.9999,2249.9999
2021-08-26 08:04:14,4494.007333333334,4493.395333333334,4959.9998,6749.999699999999
2021-08-26 08:04:15,4493.955,4493.269,4499.9998,5389.9998
2021-08-26 08:04:20,4494.062,4493.426666666667,11709.999499999998,15279.999399999997
2021-08-26 08:04:22,4494.206000000001,4493.574666666667,8129.999699999999,13499.999399999997
2021-08-26 08:04:23,4494.32,4493.621399999999,11249.999499999998,13029.999499999998
2021-08-26 08:04:24,4494.2970000000005,4493.600666666666,4959.9998,6749.999699999999
2021-08-26 08:04:27,4493.925,4493.248,4499.9998,5389.9998
2021-08-26 08:04:28,4494.109,4493.539000000001,2709.9999,4499.9998
2021-08-26 08:04:48,4493.955,4493.2375,4499.9998,5389.9998
2021-08-26 08:04:54,4494.032,4493.41675,7209.999699999999,9889.9996
2021-08-26 08:05:00,4494.2075,4493.7495,2709.9999,4499.9998
2021-08-26 08:05:02,4494.3295,4493.642,4499.9998,5389.9998
2021-08-26 08:05:03,4494.2645999999995,4493.597599999999,9459.9996,12139.999499999998
2021-08-26 08:05:04,4494.320333333333,4493.670333333334,4959.9998,7639.999699999999
2021-08-26 08:05:05,4494.267,4493.599,2249.9999,2249.9999
2021-08-26 08:05:08,4493.9535,4493.236000000001,4499.9998,5389.9998
2021-08-26 08:05:14,4493.8295,4493.1990000000005,4499.9998,5389.9998
2021-08-26 08:05:15,4493.7505,4493.0435,4499.9998,5389.9998
2021-08-26 08:05:16,4493.859666666666,4493.208666666666,4959.9998,6749.999699999999
2021-08-26 08:05:17,4493.752,4493.0465,4499.9998,5389.9998
2021-08-26 08:05:21,4493.748,4493.2390000000005,460.0,2249.9999
2021-08-26 08:05:22,4493.967000000001,4493.236,2249.9999,2249.9999
2021-08-26 08:05:23,4493.80775,4493.14875,7209.999699999999,9889.9996
2021-08-26 08:05:24,4493.752,4493.039000000001,4499.9998,5389.9998
2021-08-26 08:05:25,4493.809,4493.1465,2709.9999,4499.9998
2021-08-26 08:05:26,4493.7565,4493.0495,4499.9998,5389.9998
2021-08-26 08:05:30,4493.455,4492.7525000000005,4499.9998,5389.9998
2021-08-26 08:05:42,4493.235000000001,4492.637500000001,2709.9999,4499.9998
2021-08-26 08:05:50,4492.9595,4492.248,4499.9998,5389.9998
2021-08-26 08:05:51,4493.264,4492.599,2249.9999,2249.9999
2021-08-26 08:06:03,4493.026,4492.39575,7209.999699999999,9889.9996
2021-08-26 08:06:04,4493.1595,4492.439,4499.9998,5389.9998
2021-08-26 08:06:05,4492.958,4492.239,4499.9998,5389.9998
2021-08-26 08:06:17,4492.846,4492.145,2249.9999,3139.9999
2021-08-26 08:06:18,4492.9186,4492.2044000000005,11249.999499999998,12139.999499999998
2021-08-26 08:06:19,4493.1134999999995,4492.5435,2709.9999,4499.9998
2021-08-26 08:06:24,4493.35,4492.7375,2709.9999,4499.9998
2021-08-26 08:06:25,4493.38275,4492.69125,7209.999699999999,9889.9996
2021-08-26 08:06:27,4493.253500000001,4492.5435,4499.9998,5389.9998
2021-08-26 08:06:30,4493.034000000001,4492.3460000000005,6749.999699999999,7639.999699999999
2021-08-26 08:06:31,4493.076333333333,4492.4186666666665,9919.9996,14389.999399999997
2021-08-26 08:06:32,4492.950500000001,4492.245,4499.9998,5389.9998
2021-08-26 08:06:35,4493.1075,4492.5509999999995,2709.9999,4499.9998
2021-08-26 08:06:37,4493.1505,4492.440500000001,4499.9998,5389.9998
2021-08-26 08:06:38,4492.961666666667,4492.341,4959.9998,7639.999699999999
2021-08-26 08:06:39,4493.173333333333,4492.476333333333,6749.999699999999,7639.999699999999
2021-08-26 08:06:41,4492.955,4492.251,4499.9998,5389.9998
2021-08-26 08:06:48,4492.822833333334,4492.149,9919.9996,14389.999399999997
2021-08-26 08:06:49,4492.819,4492.1535,11709.999499999998,15279.999399999997
2021-08-26 08:06:50,4492.8565,4492.1435,4499.9998,5389.9998
2021-08-26 08:06:51,4492.755,4492.0465,4499.9998,5389.9998
2021-08-26 08:06:52,4492.78975,4492.1405,7209.999699999999,9889.9996
2021-08-26 08:06:53,4492.8545,4492.2675,2709.9999,4499.9998
2021-08-26 08:06:58,4492.7564999999995,4492.0435,4499.9998,5389.9998
2021-08-26 08:06:59,4492.8135,4492.148,2709.9999,4499.9998
2021-08-26 08:07:00,4492.8265,4492.126333333334,11709.999499999998,15279.999399999997
2021-08-26 08:07:12,4492.888333333333,4492.191333333333,6749.999699999999,7639.999699999999
2021-08-26 08:07:18,4492.7505,4492.0419999999995,4499.9998,5389.9998
2021-08-26 08:07:19,4492.860500000001,4492.245,2709.9999,4499.9998
2021-08-26 08:07:20,4492.811750000001,4492.08825,8999.9996,10779.9996
2021-08-26 08:07:25,4492.85,4492.239,2709.9999,4499.9998
2021-08-26 08:07:43,4493.153333333333,4492.626666666667,3169.9999,6749.999699999999
2021-08-26 08:07:44,4493.446,4492.748,2249.9999,2249.9999
2021-08-26 08:07:45,4493.255,4492.542,4499.9998,5389.9998
2021-08-26 08:07:46,4493.355666666666,4492.701333333333,4959.9998,6749.999699999999
2021-08-26 08:07:47,4493.346,4492.6435,4499.9998,5389.9998
2021-08-26 08:07:48,4493.2595,4492.5465,4499.9998,5389.9998
2021-08-26 08:07:49,4493.3252,4492.665,9459.9996,12139.999499999998
2021-08-26 08:07:55,4493.04225,4492.34125,8999.9996,10779.9996
2021-08-26 08:07:56,4493.2155,4492.5175,4499.9998,4499.9998
2021-08-26 08:07:58,4493.108833333333,4492.427666666667,11709.999499999998,15279.999399999997
2021-08-26 08:08:01,4493.106,4492.545,2709.9999,4499.9998
2021-08-26 08:08:02,4493.269,4492.7390000000005,460.0,2249.9999
